rssi,snr,esp,Altitude,Latitude,Longitude,Pixel_X,Pixel_Y
-133,-10,-143.4139269,3.4031982421875,22.53846253,113.9334111,465,933
-132,-10,-142.4139269,7.353485107421875,22.53846295,113.9351717,465,1114
-136,-14,-150.1695429,7.885528564453125,22.5384639,113.9351825,465,1115
-127,-5,-133.1933105,13.4901123046875,22.53845233,113.9307868,466,663
-128,-5,-134.1933105,16.90399169921875,22.53845282,113.9325168,466,841
-129,-7,-136.7900975,3.288909912109375,22.5384544,113.9334131,466,933
-134,-11,-145.3319562,5.911102294921875,22.5384502,113.9351467,466,1111
-133,-10,-143.4139269,6.370269775390625,22.53845389,113.9351558,466,1112
-129,-6,-135.9732279,13.1673583984375,22.53844241,113.9307841,467,662
-133,-11,-144.3319562,11.683013916015623,22.53844143,113.9337687,467,969
-132,-10,-142.4139269,11.84796142578125,22.53844165,113.9337793,467,970
-129,-7,-136.7900975,12.16546630859375,22.53844287,113.9338028,467,973
-129,-7,-136.7900975,12.30926513671875,22.53844316,113.9338125,467,974
-132,-9,-141.5149694,13.1336669921875,22.53844235,113.9338292,467,976
-133,-11,-144.3319562,13.47796630859375,22.53844256,113.9338398,467,977
-135,-12,-147.2657238,13.59893798828125,22.53844315,113.9338609,467,979
-134,-11,-145.3319562,13.28326416015625,22.53844011,113.9338718,467,980
-131,-9,-140.5149694,16.67877197265625,22.53843293,113.9325162,468,841
-132,-9,-141.5149694,3.601104736328125,22.53843775,113.933423,468,934
-133,-10,-143.4139269,10.849334716796877,22.5384332,113.9337348,468,966
-136,-13,-149.212384,11.15057373046875,22.53843666,113.9337461,468,967
-134,-11,-145.3319562,12.5535888671875,22.53843055,113.9338924,468,982
-133,-10,-143.4139269,2.753753662109375,22.53843488,113.9351183,468,1108
-132,-9,-141.5149694,3.922576904296875,22.53843847,113.9351294,468,1109
-131,-8,-139.6389203,13.03070068359375,22.53842247,113.9307919,469,663
-130,-7,-137.7900975,16.224365234375,22.53842252,113.9325178,469,841
-130,-8,-138.6389203,3.64044189453125,22.53842975,113.9334275,469,934
-130,-7,-137.7900975,10.31707763671875,22.53842571,113.9337128,469,964
-134,-11,-145.3319562,12.039306640625,22.53842223,113.933901,469,983
-128,-6,-134.9732279,13.02703857421875,22.53841303,113.930794,470,664
-129,-7,-136.7900975,3.811065673828125,22.53841259,113.9334381,470,935
-132,-9,-141.5149694,9.9539794921875,22.53842005,113.9337032,470,963
-131,-9,-140.5149694,12.17877197265625,22.5384123,113.9339679,470,990
-133,-10,-143.4139269,1.844268798828125,22.53841367,113.9350941,470,1106
-135,-12,-147.2657238,2.5416259765625,22.53842071,113.9351029,470,1107
-135,-12,-147.2657238,4.200958251953125,22.53840612,113.9334474,471,936
-132,-9,-141.5149694,9.0477294921875,22.53840723,113.9336707,471,959
-130,-8,-138.6389203,11.67425537109375,22.53840712,113.9339196,471,985
-133,-11,-144.3319562,12.032958984375,22.53840502,113.9339296,471,986
-133,-10,-143.4139269,12.7266845703125,22.5384069,113.9339447,471,987
-136,-13,-149.212384,12.71514892578125,22.53840942,113.9339521,471,988
-134,-12,-146.2657238,12.05572509765625,22.53840798,113.9339756,471,991
-129,-6,-135.9732279,16.16265869140625,22.53840246,113.9325183,472,841
-137,-14,-151.1695429,4.4068603515625,22.53839466,113.9334668,472,938
-131,-8,-139.6389203,8.694549560546875,22.53840031,113.9336512,472,957
-129,-7,-136.7900975,0.07421875,22.53839487,113.9350681,472,1103
-132,-9,-141.5149694,0.46746826171875,22.53840169,113.9350751,472,1104
-124,-3,-128.7643486,13.488037109375,22.5383926,113.9308021,473,664
-132,-9,-141.5149694,16.30889892578125,22.53839277,113.93252,473,841
-133,-10,-143.4139269,4.4881591796875,22.53838874,113.9334745,473,939
-128,-6,-134.9732279,7.959381103515625,22.53838808,113.9336115,473,953
-132,-10,-142.4139269,11.781494140625,22.53838956,113.933983,473,991
-136,-13,-149.212384,4.781646728515625,22.53837876,113.9334911,474,941
-132,-10,-142.4139269,7.302398681640625,22.53838037,113.9335808,474,950
-126,-4,-131.4554046,15.98699951171875,22.53837302,113.9325211,475,841
-133,-10,-143.4139269,5.374786376953125,22.53837132,113.93352,475,944
-131,-9,-140.5149694,6.17559814453125,22.53837065,113.9335501,475,947
-136,-13,-149.212384,6.5579833984375,22.5383738,113.9335595,475,948
-133,-10,-143.4139269,12.58502197265625,22.53836969,113.9339853,475,992
-128,-6,-134.9732279,13.68377685546875,22.53836054,113.930816,476,666
-126,-4,-131.4554046,16.34368896484375,22.5383629,113.9325217,476,841
-129,-7,-136.7900975,13.65765380859375,22.53835016,113.9308177,477,666
-129,-6,-135.9732279,16.15386962890625,22.53834356,113.9325178,478,841
-124,-3,-128.7643486,16.31207275390625,22.5383337,113.9325161,479,841
-132,-9,-141.5149694,13.767822265625,22.53833102,113.9308215,480,666
-128,-5,-134.1933105,14.2247314453125,22.53832229,113.9308262,481,667
-128,-5,-134.1933105,16.20147705078125,22.53831495,113.932515,481,840
-138,-15,-153.1352092,13.28033447265625,22.53831516,113.9338335,481,976
-134,-11,-145.3319562,13.0028076171875,22.53831542,113.9338414,481,977
-129,-6,-135.9732279,12.33087158203125,22.53831631,113.9338572,481,978
-131,-9,-140.5149694,12.09759521484375,22.53831677,113.9338656,481,979
-134,-11,-145.3319562,11.698333740234377,22.53831738,113.9338827,481,981
-131,-8,-139.6389203,11.664215087890623,22.5383182,113.9338915,481,982
-131,-8,-139.6389203,11.452789306640623,22.53831706,113.9339087,481,984
-134,-11,-145.3319562,11.520416259765623,22.5383157,113.9339176,481,985
-126,-4,-131.4554046,16.3450927734375,22.53830613,113.9325131,482,840
-132,-9,-141.5149694,13.560791015625,22.53830891,113.9338154,482,974
-134,-11,-145.3319562,11.737060546875,22.53831231,113.9339341,482,986
-134,-11,-145.3319562,12.136962890625,22.53831222,113.933941,482,987
-129,-7,-136.7900975,14.5804443359375,22.5383026,113.9308314,483,667
-129,-7,-136.7900975,13.66387939453125,22.53829982,113.9338069,483,973
-133,-10,-143.4139269,14.89605712890625,22.53829446,113.9308352,484,668
-129,-7,-136.7900975,16.20928955078125,22.53828018,113.932509,485,840
-134,-11,-145.3319562,13.58868408203125,22.53827864,113.9337782,485,970
-133,-11,-144.3319562,13.656982421875,22.53828565,113.9337875,485,971
-128,-6,-134.9732279,15.48992919921875,22.53827709,113.9308477,486,669
-130,-8,-138.6389203,13.6439208984375,22.53827005,113.9337607,486,969
-130,-7,-137.7900975,16.27886962890625,22.53826121,113.9308718,487,672
-130,-8,-138.6389203,16.60565185546875,22.5382534,113.930877,488,672
-133,-10,-143.4139269,13.783447265625,22.5382506,113.9337116,488,964
-132,-9,-141.5149694,13.314697265625,22.53825577,113.933728,488,965
-134,-11,-145.3319562,13.2889404296875,22.5382571,113.9337354,488,966
-132,-9,-141.5149694,15.71246337890625,22.53824173,113.9336317,489,955
-129,-7,-136.7900975,15.75482177734375,22.53824374,113.9336403,489,956
-131,-8,-139.6389203,15.33984375,22.53824385,113.9336565,489,958
-132,-9,-141.5149694,15.1832275390625,22.53824713,113.9336648,489,959
-128,-6,-134.9732279,14.49810791015625,22.53824661,113.9336817,489,960
-130,-7,-137.7900975,14.3677978515625,22.53824523,113.9336899,489,961
-131,-8,-139.6389203,13.9593505859375,22.53824917,113.9337043,489,963
-128,-5,-134.1933105,17.2344970703125,22.53823812,113.9308872,490,673
-129,-7,-136.7900975,15.9837646484375,22.53823344,113.9335914,490,951
-127,-5,-133.1933105,15.90679931640625,22.53823354,113.9336069,490,953
-131,-9,-140.5149694,17.47576904296875,22.53823119,113.9308922,491,674
-126,-4,-131.4554046,16.4898681640625,22.53823182,113.9324907,491,838
-133,-11,-144.3319562,15.6976318359375,22.53822592,113.9335413,491,946
-131,-9,-140.5149694,15.85479736328125,22.53823227,113.9335825,491,950
-131,-9,-140.5149694,17.65350341796875,22.53821731,113.930902,492,675
-126,-3,-130.7643486,16.89349365234375,22.53821465,113.9324879,492,838
-133,-11,-144.3319562,14.6990966796875,22.53821849,113.9335058,492,942
-132,-10,-142.4139269,15.04107666015625,22.53821936,113.9335144,492,943
-124,-2,-128.124426,17.640380859375,22.53820885,113.9309058,493,675
-126,-4,-131.4554046,16.7574462890625,22.53820659,113.9324863,493,838
-130,-8,-138.6389203,14.10101318359375,22.53821061,113.9334801,493,940
-132,-10,-142.4139269,14.190185546875,22.53821369,113.9334889,493,941
-131,-8,-139.6389203,13.8765869140625,22.53819671,113.9334291,494,934
-133,-11,-144.3319562,13.82513427734375,22.53819889,113.9334385,494,935
-132,-9,-141.5149694,14.01397705078125,22.53820256,113.9334553,494,937
-135,-13,-148.212384,14.01171875,22.53820527,113.9334629,494,938
-131,-9,-140.5149694,17.05108642578125,22.53819333,113.9309139,495,676
-130,-8,-138.6389203,16.817626953125,22.53818698,113.9309195,496,676
-131,-8,-139.6389203,16.602783203125,22.53818055,113.9324888,496,838
-131,-8,-139.6389203,14.16510009765625,22.5381826,113.9334028,496,932
-130,-8,-138.6389203,13.9649658203125,22.53818654,113.9334122,496,933
-130,-8,-138.6389203,16.38934326171875,22.53817243,113.9309282,497,677
-126,-4,-131.4554046,16.056396484375,22.53817021,113.9333468,497,926
-132,-9,-141.5149694,15.1649169921875,22.53817504,113.9333716,497,929
-131,-8,-139.6389203,14.79278564453125,22.53817586,113.9333815,497,930
-124,-3,-128.7643486,16.33538818359375,22.53816492,113.9309322,498,678
-123,-1,-126.5390189,16.63665771484375,22.53816451,113.9324873,498,838
-128,-6,-134.9732279,17.67193603515625,22.53815477,113.9332825,499,919
-133,-10,-143.4139269,17.42755126953125,22.53815891,113.933299,499,921
-134,-11,-145.3319562,17.19891357421875,22.53816045,113.9333074,499,922
-128,-6,-134.9732279,16.30401611328125,22.53814827,113.9309426,500,679
-131,-8,-139.6389203,17.960205078125,22.53814453,113.9332586,500,917
-131,-9,-140.5149694,17.75006103515625,22.53815166,113.9332744,500,919
-133,-11,-144.3319562,16.2734375,22.53814028,113.9309477,501,679
-127,-4,-132.4554046,17.052978515625,22.53813404,113.9324728,501,836
-125,-3,-129.7643486,16.6192626953125,22.53814213,113.9324791,501,837
-131,-9,-140.5149694,19.51300048828125,22.53813685,113.9331623,501,907
-128,-6,-134.9732279,19.3780517578125,22.53814,113.9331716,501,908
-128,-5,-134.1933105,19.2232666015625,22.53813843,113.9331924,501,910
-127,-5,-133.1933105,19.5164794921875,22.53813569,113.9332025,501,911
-133,-10,-143.4139269,19.01190185546875,22.53813572,113.9332237,501,913
-127,-5,-133.1933105,18.1766357421875,22.53814187,113.9332505,501,916
-130,-8,-138.6389203,18.83355712890625,22.53812828,113.9331448,502,905
-133,-11,-144.3319562,0.237091064453125,22.53812879,113.9351756,502,1114
-131,-9,-140.5149694,0.0015869140625,22.53812693,113.9351843,502,1115
-132,-9,-141.5149694,16.58660888671875,22.5381236,113.930959,503,680
-128,-5,-134.1933105,16.72198486328125,22.53811783,113.9324583,503,835
-128,-6,-134.9732279,18.62847900390625,22.53812153,113.933136,503,904
-130,-8,-138.6389203,16.1488037109375,22.53811479,113.9309627,504,681
-125,-3,-129.7643486,16.46270751953125,22.53810846,113.9324534,504,834
-129,-6,-135.9732279,15.95989990234375,22.53809988,113.9324477,505,834
-131,-8,-139.6389203,17.9639892578125,22.53810122,113.9331073,505,901
-130,-7,-137.7900975,18.06317138671875,22.5381062,113.9331171,505,902
-129,-6,-135.9732279,19.373291015625,22.5380914,113.9329139,506,881
-125,-3,-129.7643486,19.22662353515625,22.53809006,113.9329363,506,884
-131,-8,-139.6389203,17.79522705078125,22.53809185,113.9330764,506,898
-137,-14,-151.1695429,0.226837158203125,22.53809686,113.9352501,506,1122
-131,-9,-140.5149694,15.947509765625,22.53808528,113.930975,507,682
-129,-7,-136.7900975,15.8543701171875,22.53808037,113.9324426,507,833
-132,-9,-141.5149694,18.88592529296875,22.53808472,113.9329058,507,881
-126,-4,-131.4554046,19.8526611328125,22.53808317,113.9329522,507,885
-128,-6,-134.9732279,18.4217529296875,22.53808179,113.9330445,507,895
-129,-7,-136.7900975,17.98773193359375,22.53808437,113.9330558,507,896
-136,-13,-149.212384,0.26605224609375,22.53808568,113.9352603,507,1123
-127,-6,-133.9732279,19.96636962890625,22.5380795,113.9329619,508,886
-125,-3,-129.7643486,19.54193115234375,22.53807838,113.9329818,508,888
-128,-6,-134.9732279,19.39630126953125,22.53807816,113.9329898,508,889
-129,-6,-135.9732279,18.5675048828125,22.53807582,113.933023,508,893
-130,-8,-138.6389203,1.287750244140625,22.53807874,113.935264,508,1123
-131,-8,-139.6389203,15.8956298828125,22.53806733,113.9309824,509,683
-129,-6,-135.9732279,16.131103515625,22.53806909,113.9324413,509,833
-131,-9,-140.5149694,18.6759033203125,22.53806445,113.9328989,509,880
-136,-14,-150.1695429,1.201324462890625,22.53806609,113.9352735,509,1124
-129,-7,-136.7900975,18.4901123046875,22.53805375,113.9328958,510,880
-131,-9,-140.5149694,1.11712646484375,22.53805799,113.9352775,510,1125
-131,-8,-139.6389203,15.72308349609375,22.53804699,113.9324422,511,833
-131,-8,-139.6389203,15.2886962890625,22.53803857,113.9309865,512,683
-132,-9,-141.5149694,15.95758056640625,22.53803787,113.9324407,512,833
-128,-6,-134.9732279,18.41302490234375,22.53803539,113.9328856,512,879
-131,-9,-140.5149694,1.265228271484375,22.53803997,113.9352854,512,1125
-129,-7,-136.7900975,15.19451904296875,22.53802876,113.9309886,513,684
-128,-6,-134.9732279,17.86468505859375,22.5380186,113.9328623,514,876
-130,-7,-137.7900975,15.298583984375,22.53800814,113.9309952,515,684
-128,-5,-134.1933105,16.4571533203125,22.53801381,113.9324429,515,833
-130,-8,-138.6389203,17.6702880859375,22.53801505,113.9328549,515,875
-128,-6,-134.9732279,16.946044921875,22.53800196,113.9328322,516,873
-132,-9,-141.5149694,17.39532470703125,22.53800602,113.9328393,516,874
-130,-8,-138.6389203,15.1275634765625,22.53799707,113.9309985,517,685
-130,-8,-138.6389203,17.03460693359375,22.53799493,113.9324447,517,833
-128,-6,-134.9732279,16.8304443359375,22.53799421,113.932815,517,871
-134,-11,-145.3319562,0.98773193359375,22.53799315,113.9353157,517,1128
-131,-8,-139.6389203,17.244384765625,22.53798367,113.9324479,518,834
-127,-5,-133.1933105,16.57049560546875,22.5379898,113.9328085,518,871
-133,-10,-143.4139269,0.9154052734375,22.53798738,113.9353213,518,1129
-131,-8,-139.6389203,14.63323974609375,22.53797734,113.9310072,519,685
-128,-6,-134.9732279,14.1549072265625,22.53796643,113.9310063,520,685
-128,-6,-134.9732279,17.44744873046875,22.53796512,113.9324541,520,834
-126,-4,-131.4554046,16.25091552734375,22.53796048,113.9327762,521,867
-135,-12,-147.2657238,1.85589599609375,22.53796015,113.9353591,521,1133
-132,-9,-141.5149694,14.2178955078125,22.53794576,113.9310116,522,686
-134,-11,-145.3319562,31.23828125,22.53794753,113.9317723,522,764
-130,-7,-137.7900975,16.3314208984375,22.53795222,113.9327707,522,867
-130,-8,-138.6389203,2.140350341796875,22.53795214,113.935367,522,1134
-130,-7,-137.7900975,18.00018310546875,22.53793706,113.9324629,523,835
-131,-9,-140.5149694,16.284423828125,22.53794021,113.9327465,523,864
-129,-6,-135.9732279,2.430145263671875,22.53794024,113.9353824,523,1135
-132,-9,-141.5149694,13.8831787109375,22.53793595,113.9310157,524,686
-131,-8,-139.6389203,18.0662841796875,22.53792741,113.9324678,524,836
-135,-12,-147.2657238,16.29998779296875,22.53793487,113.9327328,524,863
-127,-5,-133.1933105,2.85040283203125,22.53793463,113.93539,524,1136
-133,-10,-143.4139269,32.00921630859375,22.53791969,113.931761,525,763
-131,-8,-139.6389203,16.947021484375,22.53792491,113.9327163,525,861
-132,-10,-142.4139269,13.6678466796875,22.53791674,113.9310233,526,687
-128,-5,-134.1933105,32.17144775390625,22.53791291,113.931759,526,763
-135,-12,-147.2657238,17.17047119140625,22.53791802,113.9327093,526,860
-129,-6,-135.9732279,13.59808349609375,22.5379067,113.9310244,527,687
-131,-9,-140.5149694,32.8253173828125,22.53790212,113.9317506,527,762
-130,-7,-137.7900975,18.6859130859375,22.53790788,113.9324746,527,836
-130,-8,-138.6389203,17.8865966796875,22.53790728,113.9326962,527,859
-133,-11,-144.3319562,2.2767333984375,22.53790561,113.9354302,527,1140
-128,-6,-134.9732279,27.1915283203125,22.53789455,113.9311619,528,701
-129,-7,-136.7900975,27.167236328125,22.53789514,113.9311735,528,703
-134,-12,-146.2657238,27.74700927734375,22.53789821,113.9311934,528,705
-129,-6,-135.9732279,28.5042724609375,22.53789944,113.9312276,528,708
-131,-9,-140.5149694,28.50579833984375,22.53789646,113.9312397,528,709
-128,-5,-134.1933105,32.60528564453125,22.53789492,113.9317474,528,762
-127,-5,-133.1933105,19.00396728515625,22.53789922,113.9324798,528,837
-133,-10,-143.4139269,1.942230224609375,22.53789976,113.9354418,528,1141
-128,-6,-134.9732279,13.5211181640625,22.53788961,113.9310283,529,688
-132,-9,-141.5149694,27.86822509765625,22.53788747,113.9310937,529,694
-132,-9,-141.5149694,27.707763671875,22.53788895,113.9311021,529,695
-132,-9,-141.5149694,27.3275146484375,22.53788919,113.9311181,529,697
-131,-8,-139.6389203,27.56646728515625,22.53788998,113.9311313,529,698
-131,-9,-140.5149694,27.99346923828125,22.53788726,113.9312574,529,711
-128,-5,-134.1933105,24.90667724609375,22.53788484,113.9316833,529,755
-129,-7,-136.7900975,25.05291748046875,22.5378843,113.931697,529,756
-135,-12,-147.2657238,18.14862060546875,22.53789075,113.9326756,529,857
-133,-11,-144.3319562,2.326080322265625,22.5378846,113.9354568,529,1143
-131,-8,-139.6389203,13.6158447265625,22.53788043,113.9310279,530,688
-134,-11,-145.3319562,28.42279052734375,22.53787341,113.9310389,530,689
-130,-7,-137.7900975,28.09564208984375,22.53788174,113.9310721,530,692
-125,-3,-129.7643486,28.16827392578125,22.53788187,113.9312653,530,712
-130,-8,-138.6389203,28.86981201171875,22.53787636,113.931277,530,713
-128,-5,-134.1933105,23.62890625,22.5378799,113.9316623,530,753
-136,-13,-149.212384,2.10833740234375,22.53787625,113.9354651,530,1144
-129,-7,-136.7900975,27.9808349609375,22.53786715,113.9310016,531,685
-135,-13,-148.212384,28.3978271484375,22.53787313,113.9310253,531,687
-128,-6,-134.9732279,13.30523681640625,22.53787095,113.9310296,531,688
-127,-5,-133.1933105,28.7757568359375,22.53787023,113.9312832,531,714
-124,-2,-128.124426,24.3939208984375,22.53787186,113.9316567,531,752
-134,-11,-145.3319562,24.9010009765625,22.53786989,113.9317154,531,758
-131,-9,-140.5149694,19.4940185546875,22.53787306,113.9324921,531,838
-131,-9,-140.5149694,19.252197265625,22.53786727,113.9326513,531,854
-128,-6,-134.9732279,18.69854736328125,22.53787309,113.9326556,531,855
-133,-10,-143.4139269,28.22918701171875,22.53786376,113.9309891,532,684
-130,-8,-138.6389203,22.7132568359375,22.53786196,113.9310516,532,690
-128,-6,-134.9732279,23.56170654296875,22.53786317,113.9310605,532,691
-129,-6,-135.9732279,24.09991455078125,22.53785735,113.9310841,532,693
-129,-6,-135.9732279,24.4910888671875,22.53785582,113.9310937,532,694
-131,-8,-139.6389203,25.8590087890625,22.53785873,113.9311377,532,699
-127,-5,-133.1933105,28.0506591796875,22.53785832,113.9312968,532,715
-128,-5,-134.1933105,24.89678955078125,22.53785952,113.9316615,532,753
-136,-14,-150.1695429,19.418212890625,22.53785642,113.93264,532,853
-132,-9,-141.5149694,1.00225830078125,22.53785898,113.9354854,532,1146
-127,-5,-133.1933105,28.272216796875,22.5378511,113.9309696,533,682
-134,-11,-145.3319562,26.23223876953125,22.53785407,113.9311623,533,701
-131,-8,-139.6389203,26.4652099609375,22.53785139,113.9311741,533,703
-129,-7,-136.7900975,27.7550048828125,22.53785501,113.931307,533,716
-125,-3,-129.7643486,24.975830078125,22.53785247,113.9316658,533,753
-130,-7,-137.7900975,32.5206298828125,22.53784885,113.9317184,533,759
-133,-10,-143.4139269,20.03485107421875,22.53785382,113.9324979,533,839
-133,-10,-143.4139269,19.46484375,22.5378505,113.9326316,533,852
-132,-10,-142.4139269,1.177703857421875,22.5378511,113.9354921,533,1147
-127,-6,-133.9732279,28.346435546875,22.53784552,113.9309595,534,681
-134,-11,-145.3319562,14.62896728515625,22.5378397,113.931039,534,689
-131,-8,-139.6389203,26.45892333984375,22.5378449,113.9312002,534,705
-127,-5,-133.1933105,27.06976318359375,22.53784095,113.9312117,534,706
-123,-2,-127.124426,27.54864501953125,22.53783784,113.9312311,534,708
-128,-6,-134.9732279,27.74615478515625,22.53783874,113.931241,534,709
-126,-3,-130.7643486,27.919189453125,22.53784039,113.9312607,534,711
-128,-5,-134.1933105,28.40472412109375,22.53784137,113.9312717,534,713
-125,-3,-129.7643486,29.1619873046875,22.53784172,113.9312937,534,715
-130,-7,-137.7900975,30.23736572265625,22.53784081,113.931304,534,716
-129,-7,-136.7900975,26.89337158203125,22.53784523,113.9313263,534,718
-125,-3,-129.7643486,26.79510498046875,22.53784129,113.9313357,534,719
-128,-6,-134.9732279,24.9739990234375,22.53783945,113.9317301,534,760
-129,-7,-136.7900975,1.31036376953125,22.53783833,113.9355104,534,1148
-130,-8,-138.6389203,28.59246826171875,22.53783569,113.9309427,535,679
-134,-12,-146.2657238,15.09637451171875,22.53783198,113.9310417,535,689
-123,-1,-126.5390189,30.85003662109375,22.53783723,113.9313237,535,718
-130,-8,-138.6389203,30.79901123046875,22.53783436,113.9313334,535,719
-131,-8,-139.6389203,25.92681884765625,22.53783321,113.9316674,535,753
-129,-6,-135.9732279,31.931884765625,22.53782845,113.9317138,535,758
-131,-9,-140.5149694,0.700592041015625,22.53783252,113.9355205,535,1150
-131,-9,-140.5149694,28.880615234375,22.53782309,113.9309021,536,675
-132,-9,-141.5149694,19.566162109375,22.53782596,113.9310221,536,687
-133,-11,-144.3319562,32.2410888671875,22.53781985,113.9317147,536,758
-127,-5,-133.1933105,24.5736083984375,22.53782736,113.9317341,536,760
-129,-6,-135.9732279,21.3997802734375,22.53782607,113.9325096,536,840
-134,-12,-146.2657238,20.4949951171875,22.53782201,113.9325974,536,849
-129,-7,-136.7900975,29.34063720703125,22.53781831,113.9308845,537,673
-127,-5,-133.1933105,19.22857666015625,22.53781624,113.9310174,537,686
-130,-7,-137.7900975,29.855712890625,22.53781498,113.9313818,537,724
-131,-8,-139.6389203,28.53155517578125,22.53781329,113.9316558,537,752
-125,-3,-129.7643486,27.89593505859375,22.53781888,113.9316611,537,753
-131,-8,-139.6389203,22.0203857421875,22.53781698,113.9325161,537,841
-131,-9,-140.5149694,21.28826904296875,22.53781258,113.9325702,537,846
-134,-11,-145.3319562,20.73004150390625,22.53781871,113.9325889,537,848
-130,-8,-138.6389203,1.20831298828125,22.53781777,113.935538,537,1151
-132,-9,-141.5149694,30.30841064453125,22.53780343,113.9308496,538,669
-135,-12,-147.2657238,29.81072998046875,22.53781017,113.9308572,538,670
-132,-10,-142.4139269,16.09857177734375,22.53780487,113.9310573,538,691
-128,-5,-134.1933105,27.5447998046875,22.53780456,113.931372,538,723
-129,-7,-136.7900975,29.81011962890625,22.53781013,113.9313909,538,725
-127,-4,-132.4554046,29.7659912109375,22.53780471,113.9314105,538,727
-130,-7,-137.7900975,24.3680419921875,22.53780211,113.9317345,538,760
-127,-5,-133.1933105,21.672607421875,22.53780951,113.932561,538,845
-132,-10,-142.4139269,0.484710693359375,22.5378101,113.935547,538,1152
-128,-5,-134.1933105,17.8515625,22.53779919,113.9310446,539,689
-127,-5,-133.1933105,16.89764404296875,22.53780028,113.9310502,539,690
-129,-6,-135.9732279,27.67108154296875,22.53779571,113.9313775,539,723
-134,-9,-143.5149694,29.88629150390625,22.53780119,113.9314197,539,728
-132,-9,-141.5149694,28.89617919921875,22.53779261,113.931635,539,750
-128,-5,-134.1933105,28.87103271484375,22.53779955,113.9316424,539,751
-127,-5,-133.1933105,0.404510498046875,22.53780098,113.9355642,539,1154
-131,-8,-139.6389203,0.111419677734375,22.53779565,113.9355735,539,1155
-133,-11,-144.3319562,31.6658935546875,22.53778518,113.9307193,540,656
-129,-8,-137.6389203,31.507080078125,22.53778651,113.9307298,540,657
-130,-8,-138.6389203,30.60357666015625,22.53779056,113.9307771,540,662
-133,-10,-143.4139269,30.3931884765625,22.53778451,113.9308036,540,664
-135,-12,-147.2657238,30.393798828125,22.53778476,113.9308131,540,665
-128,-6,-134.9732279,30.3663330078125,22.53778746,113.9308284,540,667
-127,-5,-133.1933105,30.27679443359375,22.53778961,113.9308372,540,668
-135,-13,-148.212384,32.4349365234375,22.53777857,113.9306313,541,647
-132,-10,-142.4139269,32.56072998046875,22.53777547,113.9306399,541,648
-133,-11,-144.3319562,31.9625244140625,22.53777602,113.9306994,541,654
-122,-1,-125.5390189,27.614501953125,22.53778251,113.9313943,541,725
-131,-9,-140.5149694,30.2220458984375,22.53778003,113.9314622,541,732
-131,-9,-140.5149694,30.11163330078125,22.53777501,113.9314703,541,733
-127,-4,-132.4554046,29.4210205078125,22.53777847,113.9316224,541,749
-130,-7,-137.7900975,32.0572509765625,22.53777149,113.9306684,542,651
-129,-7,-136.7900975,31.91802978515625,22.53777339,113.9306895,542,653
-131,-8,-139.6389203,29.80242919921875,22.53776664,113.9314882,542,735
-131,-8,-139.6389203,30.452392578125,22.53777137,113.9316142,542,748
-128,-6,-134.9732279,24.49261474609375,22.53776911,113.9317353,542,760
-137,-14,-151.1695429,31.8187255859375,22.53775806,113.9305349,543,637
-125,-3,-129.7643486,28.01409912109375,22.53775876,113.9314203,543,728
-130,-8,-138.6389203,29.82745361328125,22.53776038,113.9314975,543,736
-128,-6,-134.9732279,24.17523193359375,22.53775744,113.9317358,543,760
-123,-1,-126.5390189,28.09979248046875,22.53774957,113.9314243,544,728
-122,-1,-125.5390189,31.41796875,22.53775157,113.9315945,544,746
-131,-8,-139.6389203,36.01287841796875,22.53775295,113.9317126,544,758
-132,-9,-141.5149694,32.531982421875,22.53773897,113.9305097,545,634
-133,-12,-145.2657238,32.60943603515625,22.53774363,113.9305178,545,635
-129,-6,-135.9732279,30.16143798828125,22.53774166,113.9315387,545,740
-128,-6,-134.9732279,30.44818115234375,22.53774117,113.9315483,545,741
-127,-5,-133.1933105,30.776611328125,22.53774252,113.9315677,545,743
-128,-5,-134.1933105,35.95037841796875,22.5377469,113.9317052,545,757
-130,-7,-137.7900975,31.9488525390625,22.53773013,113.9304931,546,633
-130,-7,-137.7900975,27.5738525390625,22.53773099,113.9314228,546,728
-123,-1,-126.5390189,36.07720947265625,22.53773202,113.9316947,546,756
-131,-8,-139.6389203,24.06097412109375,22.53773622,113.9317374,546,761
-129,-7,-136.7900975,31.42156982421875,22.53772164,113.9304692,547,630
-132,-10,-142.4139269,31.85772705078125,22.53772708,113.9304846,547,632
-131,-8,-139.6389203,26.82122802734375,22.53772148,113.931426,547,728
-125,-2,-129.124426,36.2633056640625,22.53772722,113.931691,547,756
-134,-11,-145.3319562,24.12109375,22.53772597,113.9317383,547,761
-130,-8,-138.6389203,31.18585205078125,22.53771716,113.9304608,548,629
-124,-2,-128.124426,25.85772705078125,22.53771479,113.9314438,548,730
-126,-4,-131.4554046,25.95318603515625,22.53771272,113.9314537,548,731
-126,-3,-130.7643486,36.7271728515625,22.53771379,113.9316892,548,756
-125,-3,-129.7643486,37.09027099609375,22.53770533,113.9316866,549,755
-128,-5,-134.1933105,24.71893310546875,22.5377037,113.9317267,549,759
-130,-7,-137.7900975,24.42181396484375,22.53770966,113.9317329,549,760
-134,-11,-145.3319562,32.67999267578125,22.53769417,113.93039,550,622
-134,-11,-145.3319562,32.39703369140625,22.53770025,113.9304079,550,624
-132,-10,-142.4139269,32.20526123046875,22.53770147,113.9304169,550,625
