rssi,snr,esp,Altitude,Latitude,Longitude,Pixel_X,Pixel_Y
-103,-2,-107.124426,13.943603515625,22.53950562,113.9338322,349,976
-101,-3,-105.7643486,13.752197265625,22.53950785,113.9338515,349,978
-100,-1,-103.5390189,13.05059814453125,22.53950695,113.9338936,349,982
-98,0,-101.0103,2.04766845703125,22.53950622,113.9346928,349,1064
-106,-2,-110.124426,14.4625244140625,22.53949039,113.9337969,350,972
-108,-4,-113.4554046,14.3426513671875,22.53949638,113.9338054,350,973
-105,-2,-109.124426,2.898956298828125,22.53948402,113.9347098,351,1066
-105,-2,-109.124426,14.457763671875,22.53947474,113.933769,352,969
-105,-2,-109.124426,14.41253662109375,22.53947873,113.9337787,352,970
-96,3,-97.76434862,3.594757080078125,22.53947658,113.9347268,352,1068
-104,-16,-101.124426,3.648773193359375,22.52884675,113.9341048,352,1069
-99,2,-101.124426,3.648773193359375,22.53947507,113.9347384,352,1069
-108,-6,-114.9732279,14.20587158203125,22.53946848,113.9337499,353,967
-103,0,-106.0103,4.725311279296875,22.53946681,113.9347628,353,1072
-106,-5,-112.1933105,14.103271484375,22.53946296,113.933741,354,967
-102,0,-105.0103,5.258575439453125,22.53945658,113.9347756,354,1073
-103,-2,-107.124426,5.645660400390625,22.53944995,113.9347811,355,1073
-100,-3,-104.7643486,14.5535888671875,22.53942997,113.9336881,357,961
-104,-2,-108.124426,14.6973876953125,22.53943633,113.9336955,357,962
-104,-1,-107.5390189,6.121795654296875,22.53943515,113.9347926,357,1075
-109,-3,-113.7643486,6.394439697265625,22.53942714,113.9347975,358,1075
-105,-6,-111.9732279,14.9539794921875,22.53941719,113.9336747,359,960
-109,-4,-114.4554046,6.565155029296875,22.53941221,113.9348093,359,1076
-110,-11,-121.3319562,6.31634521484375,22.53940444,113.9348163,360,1077
-107,-8,-115.6389203,15.6900634765625,22.53939311,113.9336535,361,958
-112,-12,-124.2657238,15.4693603515625,22.53938629,113.9336461,362,957
-105,-2,-109.124426,6.2904052734375,22.53938745,113.9348243,362,1078
-107,-7,-114.7900975,15.24957275390625,22.53937403,113.9336264,363,955
-100,2,-102.124426,6.14935302734375,22.53937994,113.9348274,363,1078
-104,-2,-108.124426,15.91888427734375,22.53936954,113.9336162,364,954
-105,-5,-111.1933105,15.98846435546875,22.53935673,113.9335851,365,950
-101,-1,-104.5390189,16.0677490234375,22.53935864,113.9335942,365,951
-101,0,-104.0103,8.69354248046875,22.53935653,113.9348613,365,1082
-105,-6,-111.9732279,15.8228759765625,22.53934698,113.9335339,366,945
-108,-4,-113.4554046,15.76641845703125,22.53935261,113.9335649,366,948
-105,-2,-109.124426,8.6710205078125,22.53935215,113.9348683,366,1082
-103,-6,-109.9732279,15.4068603515625,22.53934085,113.9334879,367,941
-104,-5,-110.1933105,15.2371826171875,22.53934405,113.9334996,367,942
-107,-7,-114.7900975,15.55035400390625,22.53934571,113.9335229,367,944
-109,-8,-117.6389203,9.3778076171875,22.53934338,113.9348834,367,1084
-101,-2,-105.124426,9.42156982421875,22.539338,113.9348907,367,1085
-109,-9,-118.5149694,15.6072998046875,22.53933002,113.9334384,368,935
-111,-9,-120.5149694,15.28778076171875,22.53933508,113.9334569,368,937
-117,-12,-129.2657238,15.60223388671875,22.53933669,113.9334671,368,938
-104,-6,-110.9732279,15.7572021484375,22.53932296,113.9334016,369,932
-104,-5,-110.1933105,15.784423828125,22.53932333,113.9334105,369,933
-109,-9,-118.5149694,15.6561279296875,22.53932836,113.9334279,369,934
-104,-4,-109.4554046,10.435028076171877,22.53932565,113.9349153,369,1087
-103,-2,-107.124426,10.430938720703123,22.53931231,113.9349402,370,1090
-103,-5,-109.1933105,16.78009033203125,22.53930566,113.9333746,371,929
-107,-7,-114.7900975,16.70233154296875,22.5393092,113.933384,371,930
-107,-6,-113.9732279,16.97979736328125,22.53929714,113.9333447,372,926
-109,-7,-116.7900975,17.1949462890625,22.53929857,113.9333543,372,927
-107,-7,-114.7900975,10.71893310546875,22.53929796,113.9349842,372,1094
-106,-4,-111.4554046,10.531005859375,22.5392968,113.9349933,372,1095
-101,0,-104.0103,10.47454833984375,22.53929535,113.935011,372,1097
-110,-4,-115.4554046,10.5150146484375,22.53929616,113.935018,372,1098
-103,-1,-106.5390189,10.677337646484377,22.53929844,113.9350331,372,1099
-99,0,-102.0103,10.61346435546875,22.53929847,113.9350426,372,1100
-105,-4,-110.4554046,16.133544921875,22.539289,113.933315,373,923
-101,-1,-104.5390189,10.05462646484375,22.53929143,113.9350597,373,1102
-104,-3,-108.7643486,9.92852783203125,22.53928673,113.9350676,373,1103
-112,-12,-124.2657238,15.8428955078125,22.53927526,113.9332986,374,921
-104,-3,-108.7643486,15.60870361328125,22.53926649,113.9332909,375,920
-101,-1,-104.5390189,9.62481689453125,22.53927251,113.9350802,375,1104
-109,-3,-113.7643486,9.098358154296877,22.53926361,113.9350844,376,1105
-105,-2,-109.124426,8.656463623046875,22.53924156,113.935084,378,1105
-109,-8,-117.6389203,8.02166748046875,22.53923072,113.9350828,379,1104
-103,-3,-107.7643486,14.58062744140625,22.53922879,113.9332802,380,919
-101,-4,-106.4554046,13.505615234375,22.53920315,113.9332614,382,917
-99,-1,-102.5390189,13.700927734375,22.5392114,113.933267,382,918
-106,-3,-110.7643486,7.322601318359375,22.53920753,113.9350828,382,1105
-96,1,-98.53901891,12.93707275390625,22.53918971,113.9332494,384,916
-101,-1,-104.5390189,12.78253173828125,22.53918409,113.9332434,385,915
-97,1,-99.53901891,12.0904541015625,22.53916862,113.9332251,386,913
-107,-4,-112.4554046,5.719207763671875,22.53917445,113.9350837,386,1105
-99,-2,-103.124426,11.76763916015625,22.5391582,113.9332187,387,913
-94,5,-95.19331048,11.69012451171875,22.53915039,113.9332195,388,913
-103,-3,-107.7643486,5.015594482421875,22.53915675,113.9350824,388,1104
-99,-2,-103.124426,22.58709716796875,22.53914846,113.9312001,389,705
-108,-7,-115.7900975,22.289306640625,22.53914845,113.9312095,389,706
-107,-8,-115.6389203,21.72601318359375,22.53914441,113.9312275,389,708
-108,-7,-115.7900975,21.46527099609375,22.53914138,113.9312354,389,709
-107,-3,-111.7643486,4.45062255859375,22.53914455,113.9350821,389,1104
-109,-8,-117.6389203,21.9776611328125,22.5391363,113.9311795,390,703
-101,-4,-106.4554046,21.1427001953125,22.53913528,113.9312572,390,711
-105,-7,-112.7900975,20.883056640625,22.53913149,113.9312654,390,712
-96,1,-98.53901891,10.996551513671877,22.53913552,113.9332198,390,913
-105,-5,-111.1933105,21.89410400390625,22.53913009,113.9311715,391,702
-106,-6,-112.9732279,20.3248291015625,22.53912203,113.9312823,391,714
-99,1,-101.5390189,10.674285888671877,22.53912939,113.9332219,391,913
-110,-8,-118.6389203,20.1226806640625,22.5391169,113.93129,392,715
-109,-5,-115.1933105,3.4202880859375,22.53911805,113.9350836,392,1105
-101,-2,-105.124426,21.01934814453125,22.53911221,113.9311543,393,701
-105,-5,-111.1933105,19.4989013671875,22.53910686,113.9313048,393,716
-109,-9,-118.5149694,3.2366943359375,22.53910782,113.9350828,393,1104
-107,-5,-113.1933105,20.4881591796875,22.53910288,113.9311446,394,700
-105,-4,-110.4554046,19.31768798828125,22.53910394,113.9313127,394,717
-108,-4,-113.4554046,3.32806396484375,22.53908986,113.9350858,395,1105
-107,-7,-114.7900975,20.4222412109375,22.53908398,113.9311252,396,698
-104,-4,-109.4554046,18.32037353515625,22.53908293,113.931351,396,721
-95,1,-97.53901891,9.20733642578125,22.5390812,113.9332454,396,916
-105,-5,-111.1933105,3.1092529296875,22.53907953,113.9350869,396,1105
-107,-7,-114.7900975,20.35430908203125,22.53907588,113.931116,397,697
-108,-7,-115.7900975,18.05755615234375,22.53907526,113.9313584,397,722
-95,3,-96.76434862,8.94140625,22.53907227,113.9332442,397,915
-109,-9,-118.5149694,19.73504638671875,22.53906057,113.9310981,398,695
-109,-1,-112.5390189,3.108795166015625,22.53906177,113.9350888,398,1105
-100,-1,-103.5390189,19.66729736328125,22.53905389,113.9310912,399,694
-106,-5,-112.1933105,17.5499267578125,22.53905543,113.9313674,399,722
-96,2,-98.12442603,8.33282470703125,22.5390582,113.9332399,399,915
-99,-2,-103.124426,8.114349365234375,22.53905005,113.9332393,400,915
-97,-1,-100.5390189,19.139404296875,22.53903769,113.9310773,401,693
-110,-10,-120.4139269,3.527313232421875,22.53903573,113.9350905,401,1105
-106,-6,-112.9732279,17.24884033203125,22.53902733,113.9313772,402,723
-97,1,-99.53901891,7.580718994140625,22.53902546,113.9332372,402,915
-112,-11,-123.3319562,3.554351806640625,22.5390273,113.9350893,402,1105
-103,-5,-109.1933105,18.67913818359375,22.539016,113.9310533,403,690
-105,-6,-111.9732279,17.13934326171875,22.5390202,113.9313823,403,724
-104,-5,-110.1933105,18.39508056640625,22.53900866,113.9310457,404,689
-96,0,-99.01029996,7.297760009765625,22.53900614,113.9332429,404,915
-110,-6,-116.9732279,3.5010986328125,22.53901049,113.9350869,404,1105
-106,-6,-112.9732279,16.97833251953125,22.5390024,113.9313952,405,725
-99,-1,-102.5390189,7.312042236328125,22.5389982,113.933246,405,916
-107,-8,-115.6389203,18.02349853515625,22.53899365,113.9310334,406,688
-110,-9,-119.5149694,16.7598876953125,22.53899305,113.9314012,406,726
-102,-5,-108.1933105,17.676513671875,22.53898609,113.9310242,407,687
-96,0,-99.01029996,7.125,22.53898259,113.9332477,407,916
-107,-5,-113.1933105,3.67779541015625,22.53898564,113.9350863,407,1105
-102,-2,-106.124426,17.528564453125,22.53897211,113.9310114,408,686
-96,0,-99.01029996,6.983612060546875,22.53897565,113.9332494,408,916
-106,-1,-109.5390189,3.8067626953125,22.53897819,113.9350881,408,1105
-104,-6,-110.9732279,17.30291748046875,22.5389645,113.9310037,409,685
-112,-11,-123.3319562,16.6827392578125,22.53896289,113.9314107,409,727
-110,-2,-114.124426,3.856536865234375,22.53896109,113.9350891,409,1105
-96,2,-98.12442603,6.61383056640625,22.53895901,113.9332488,410,916
-107,-2,-111.124426,4.3341064453125,22.53895199,113.9350895,410,1105
-106,-6,-112.9732279,16.88128662109375,22.53894813,113.9309946,411,684
-104,-3,-108.7643486,23.0784912109375,22.53894515,113.9317463,411,761
-100,-2,-104.124426,22.98199462890625,22.53894679,113.9317546,411,762
-108,-4,-113.4554046,23.4862060546875,22.53894491,113.9318053,411,767
-105,-5,-111.1933105,23.316650390625,22.5389452,113.9318144,411,768
-111,-6,-117.9732279,22.77020263671875,22.53894433,113.9318312,411,770
-109,-10,-119.4139269,16.5855712890625,22.53894196,113.9314113,412,727
-100,-2,-104.124426,22.51654052734375,22.53893377,113.931685,412,755
-104,-4,-118.2953069,22.560302734375,22.5389361,113.9316963,412,756
-112,-15,-118.2953069,22.560302734375,22.5389361,113.9316963,412,756
-108,-9,-117.5149694,22.5230712890625,22.53893909,113.9317166,412,758
-104,-2,-108.124426,22.7208251953125,22.53894086,113.9317271,412,759
-104,-4,-109.4554046,23.11529541015625,22.53894087,113.9317768,412,765
-102,-2,-106.124426,23.19940185546875,22.53894043,113.9317874,412,766
-108,-10,-118.4139269,22.78057861328125,22.53893965,113.9318399,412,771
-95,2,-97.12442603,6.8475341796875,22.53893569,113.9332557,412,917
-107,-2,-111.124426,4.695404052734375,22.53893601,113.9350954,412,1106
-108,-8,-116.6389203,16.84906005859375,22.53893189,113.9314124,413,727
-110,-6,-116.9732279,18.68902587890625,22.53892687,113.9315249,413,739
-104,-4,-109.4554046,18.85040283203125,22.53892804,113.9315345,413,740
-107,-9,-116.5149694,19.264892578125,22.53893008,113.9315537,413,742
-109,-8,-117.6389203,19.5555419921875,22.53893016,113.9315626,413,743
-102,-3,-106.7643486,20.2928466796875,22.53892843,113.9315851,413,745
-100,-3,-104.7643486,20.470947265625,22.53892881,113.9315964,413,746
-99,-2,-103.124426,21.04486083984375,22.53892754,113.9316184,413,748
-102,-4,-107.4554046,21.28057861328125,22.53892697,113.9316301,413,749
-108,-8,-116.6389203,22.37530517578125,22.53893053,113.9316641,413,753
-106,-5,-112.1933105,22.6348876953125,22.53893273,113.9318612,413,773
-106,-4,-111.4554046,22.556884765625,22.53892961,113.9318729,413,774
-95,4,-96.45540463,6.7574462890625,22.53892847,113.9332588,413,917
-102,-4,-107.4554046,18.0167236328125,22.53892013,113.9314939,414,735
-102,-3,-106.7643486,18.27740478515625,22.53892278,113.9315031,414,736
-101,-4,-106.4554046,22.4300537109375,22.53892061,113.9318948,414,777
-108,-6,-114.9732279,21.2764892578125,22.53892034,113.9320633,414,794
-102,-5,-108.1933105,21.10113525390625,22.53891812,113.9320741,414,795
-105,-7,-112.7900975,16.427978515625,22.53890932,113.9309969,415,684
-109,-10,-119.4139269,17.0311279296875,22.53891352,113.9314161,415,727
-108,-9,-117.5149694,17.84393310546875,22.53890887,113.9314656,415,733
-100,-3,-104.7643486,22.75030517578125,22.5389153,113.9319046,415,778
-103,1,-105.5390189,22.6942138671875,22.53890692,113.9319339,415,781
-108,-6,-114.9732279,21.73724365234375,22.53891376,113.9320314,415,791
-101,-3,-105.7643486,20.5345458984375,22.53891203,113.9320942,415,797
-103,-5,-109.1933105,20.1737060546875,22.53890931,113.9321032,415,798
-105,-2,-109.124426,5.031707763671875,22.53891111,113.9350995,415,1106
-107,-7,-114.7900975,17.2938232421875,22.5389046,113.9314213,416,728
-104,-5,-110.1933105,17.6529541015625,22.53890245,113.9314471,416,731
-102,-2,-106.124426,22.80438232421875,22.53890586,113.9319247,416,780
-97,3,-98.76434862,22.4061279296875,22.53890253,113.9319525,416,783
-100,2,-102.124426,22.05914306640625,22.53890178,113.9319626,416,784
-105,-4,-110.4554046,21.46099853515625,22.53890316,113.9319837,416,786
-99,1,-101.5390189,21.4246826171875,22.53890335,113.9319922,416,787
-103,-3,-107.7643486,21.30364990234375,22.5389024,113.9320083,416,788
-105,-3,-109.7643486,21.25360107421875,22.53890574,113.9320164,416,789
-100,-1,-103.5390189,19.77557373046875,22.53890118,113.9321218,416,800
-94,3,-95.76434862,7.410552978515625,22.53890433,113.9332582,416,917
-107,-6,-113.9732279,5.203125,22.53890263,113.9351011,416,1106
-102,-2,-106.124426,19.6180419921875,22.5388968,113.9321322,417,801
-105,-5,-111.1933105,16.2166748046875,22.5388816,113.931001,418,685
-98,2,-100.124426,19.2713623046875,22.53888778,113.9321534,418,803
-105,-4,-110.4554046,19.28533935546875,22.53888364,113.9321638,418,804
-94,5,-95.19331048,7.28387451171875,22.53888823,113.9332641,418,917
-93,4,-94.45540463,6.99053955078125,22.53888004,113.9332677,418,918
-108,-4,-113.4554046,5.50189208984375,22.53888665,113.9351039,418,1107
-107,-4,-112.4554046,18.94903564453125,22.53887676,113.932184,419,806
-105,-4,-110.4554046,18.79278564453125,22.53887293,113.9321941,419,807
-106,-5,-112.1933105,5.78363037109375,22.53887734,113.9351036,419,1107
-106,-3,-110.7643486,18.22125244140625,22.53886242,113.9322215,420,810
-92,5,-93.19331048,6.8055419921875,22.53886343,113.9332729,420,918
-105,-6,-111.9732279,15.89422607421875,22.53886092,113.9310055,421,685
-111,-7,-118.7900975,17.74200439453125,22.53885507,113.9322424,421,812
-93,2,-95.12442603,6.582122802734375,22.53885388,113.933278,421,919
-111,-9,-120.5149694,5.70208740234375,22.53886026,113.9351061,421,1107
-109,-7,-116.7900975,16.0050048828125,22.53885078,113.9310091,422,686
-106,-4,-111.4554046,17.43206787109375,22.53884973,113.9322523,422,813
-94,3,-95.76434862,6.311614990234375,22.53884567,113.9332803,422,919
-111,-8,-119.6389203,5.780548095703125,22.53885159,113.9351071,422,1107
-97,0,-100.0103,16.8626708984375,22.53883698,113.9322658,423,815
-104,-2,-108.124426,6.2386474609375,22.53883454,113.9351125,423,1108
-109,-7,-116.7900975,16.39202880859375,22.53883127,113.9310178,424,687
-96,2,-98.12442603,16.72027587890625,22.53882929,113.9322733,424,816
-94,2,-96.12442603,5.98004150390625,22.53882898,113.9332856,424,920
-105,-5,-111.1933105,16.30535888671875,22.53882294,113.9310219,425,687
-93,3,-94.76434862,5.99090576171875,22.53882068,113.9332879,425,920
-103,-4,-108.4554046,16.26861572265625,22.53881517,113.9322872,426,817
-97,-1,-100.5390189,15.89447021484375,22.53880983,113.9322962,426,818
-108,-10,-118.4139269,16.47186279296875,22.53880648,113.9310283,427,688
-98,0,-101.0103,15.69036865234375,22.53879916,113.9323152,427,820
-95,3,-96.76434862,5.33770751953125,22.5388035,113.9332925,427,920
-110,-6,-116.9732279,7.238555908203125,22.53880742,113.9351199,427,1108
-109,-6,-115.9732279,7.302520751953125,22.53879892,113.9351245,427,1109
-103,-2,-107.124426,15.4930419921875,22.5387925,113.9323251,428,821
-95,3,-96.76434862,5.170257568359375,22.53879449,113.9332925,428,920
-99,0,-102.0103,14.64483642578125,22.538782,113.9323439,429,823
-111,-6,-117.9732279,8.140655517578125,22.53878343,113.9351355,429,1110
-107,-7,-114.7900975,16.42828369140625,22.5387754,113.9310251,430,687
-99,0,-102.0103,14.76544189453125,22.53877656,113.9323523,430,824
-98,-1,-101.5390189,4.980072021484375,22.53877733,113.9332998,430,921
-105,-8,-113.6389203,16.39984130859375,22.53876681,113.9310206,431,687
-98,3,-99.76434862,14.45404052734375,22.53876358,113.9323671,431,825
-111,-14,-99.76434862,14.45404052734375,22.53853497,113.9308117,431,825
-106,-6,-112.9732279,4.8416748046875,22.53876864,113.9333028,431,921
-98,2,-100.124426,14.44921875,22.53875636,113.9323729,432,826
-109,-10,-119.4139269,16.21368408203125,22.53874797,113.9309933,433,684
-109,-8,-117.6389203,16.14154052734375,22.53875332,113.9310038,433,685
-98,-1,-101.5390189,4.38531494140625,22.5387518,113.9333082,433,922
-107,-5,-113.1933105,16.54998779296875,22.53873753,113.9309633,434,681
-113,-13,-126.212384,16.37945556640625,22.53874114,113.9309732,434,682
-98,0,-101.0103,14.46063232421875,22.53874252,113.9323864,434,827
-97,1,-99.53901891,14.59014892578125,22.53873605,113.9323932,434,828
-96,2,-98.12442603,4.16619873046875,22.53874405,113.9333112,434,922
-106,-5,-112.1933105,16.5692138671875,22.53872838,113.9309442,435,679
-103,-5,-109.1933105,4.15350341796875,22.53872895,113.9333193,435,923
-111,-9,-120.5149694,16.5240478515625,22.53872317,113.9309357,436,678
-96,3,-97.76434862,14.83233642578125,22.53872349,113.9324055,436,829
-99,-3,-103.7643486,4.115631103515625,22.53872121,113.9333236,436,924
-112,-13,-125.212384,16.509521484375,22.53871146,113.9309205,437,677
-97,0,-100.0103,15.0775146484375,22.5387152,113.9324122,437,830
-113,-14,-127.1695429,16.6427001953125,22.53870386,113.9309119,438,676
-98,-2,-102.124426,4.089324951171875,22.53870349,113.9333303,438,924
-100,0,-103.0103,15.23577880859375,22.53869739,113.9324255,439,831
-94,2,-96.12442603,4.040740966796875,22.5386951,113.9333338,439,925
-109,-7,-116.7900975,17.1500244140625,22.53868649,113.9308962,440,674
-97,0,-100.0103,15.05682373046875,22.53868852,113.9324317,440,832
-110,-10,-120.4139269,17.019775390625,22.53867813,113.9308923,441,674
-98,-2,-102.124426,3.96514892578125,22.53867826,113.9333432,441,926
-105,-3,-109.7643486,14.7252197265625,22.53867081,113.9324465,442,833
-101,-2,-105.124426,14.90484619140625,22.53866255,113.9324527,443,834
-103,-4,-108.4554046,3.86199951171875,22.53865259,113.9333549,444,927
-104,-5,-110.1933105,17.08416748046875,22.53863964,113.9308853,445,673
-99,1,-101.5390189,14.95318603515625,22.53864415,113.9324598,445,835
-96,0,-99.01029996,3.748626708984375,22.53864322,113.9333583,445,927
-109,-7,-116.7900975,17.13494873046875,22.53863133,113.9308871,446,673
-96,2,-98.12442603,15.13238525390625,22.53863627,113.9324638,446,835
-102,-1,-105.5390189,15.31390380859375,22.53861941,113.9324685,447,836
-106,-3,-110.7643486,3.980194091796875,22.53862493,113.9333649,447,928
-108,-10,-118.4139269,16.74066162109375,22.53861352,113.9308874,448,673
-102,0,-105.0103,15.62591552734375,22.53861185,113.9324721,448,836
-96,1,-98.53901891,4.006561279296875,22.53861536,113.9333647,448,928
-103,-1,-106.5390189,15.9627685546875,22.53859346,113.9324806,450,837
-99,-2,-103.124426,4.214752197265625,22.53859735,113.9333665,450,928
-106,-8,-114.6389203,16.363525390625,22.53858771,113.9308875,451,673
-97,2,-99.12442603,16.140869140625,22.53858495,113.9324852,451,837
-100,-1,-103.5390189,4.134552001953125,22.5385881,113.9333692,451,928
-101,-1,-104.5390189,16.313232421875,22.53858013,113.930883,452,673
-101,-3,-105.7643486,15.74822998046875,22.53857103,113.9308589,453,670
-101,-1,-104.5390189,16.22491455078125,22.53856701,113.932493,453,838
-103,-5,-109.1933105,3.56060791015625,22.53856964,113.9333742,453,929
-109,-10,-119.4139269,15.49395751953125,22.53856197,113.9308534,454,670
-101,-1,-104.5390189,16.23468017578125,22.53855795,113.9324963,454,839
-109,-6,-115.9732279,3.45928955078125,22.53856089,113.9333759,454,929
-112,-13,-125.212384,15.30487060546875,22.53854826,113.9308397,455,668
-97,0,-100.0103,16.11090087890625,22.53854107,113.9325045,456,839
-103,-3,-107.7643486,3.397796630859375,22.53854351,113.9333789,456,929
-98,3,-125.1695429,14.45404052734375,22.53876358,113.9323671,457,665
-111,-14,-125.1695429,14.45404052734375,22.53853497,113.9308117,457,665
-98,2,-100.124426,16.05987548828125,22.5385313,113.9325082,457,840
-106,-6,-112.9732279,3.312896728515625,22.53853543,113.9333828,457,930
-109,-8,-117.6389203,14.37200927734375,22.53852878,113.9308076,458,665
-96,2,-98.12442603,16.14910888671875,22.53851313,113.9325117,459,840
-99,-1,-102.5390189,3.361602783203125,22.53851789,113.933391,459,931
-108,-9,-117.5149694,14.17816162109375,22.53850593,113.930792,460,663
-101,1,-103.5390189,16.4854736328125,22.53850385,113.9325152,460,840
-99,2,-101.124426,16.9188232421875,22.53848974,113.9325176,462,841
-101,-2,-105.124426,3.292572021484375,22.53849036,113.9334024,462,932
-98,0,-101.0103,17.20428466796875,22.53848229,113.9325171,463,841
-105,-5,-111.1933105,3.126129150390625,22.53848134,113.9334046,463,932
-103,-2,-107.124426,17.0528564453125,22.53846297,113.9325163,465,841
-102,-5,-108.1933105,3.4031982421875,22.53846253,113.9334111,465,933
-104,-4,-109.4554046,13.4901123046875,22.53845233,113.9307868,466,663
-100,0,-103.0103,16.90399169921875,22.53845282,113.9325168,466,841
-98,-2,-102.124426,3.288909912109375,22.5384544,113.9334131,466,933
-104,-7,-111.7900975,13.1673583984375,22.53844241,113.9307841,467,662
-99,-2,-103.124426,16.67877197265625,22.53843293,113.9325162,468,841
-98,-1,-101.5390189,3.601104736328125,22.53843775,113.933423,468,934
-99,-2,-103.124426,13.03070068359375,22.53842247,113.9307919,469,663
-101,-2,-105.124426,16.224365234375,22.53842252,113.9325178,469,841
-95,0,-98.01029996,3.64044189453125,22.53842975,113.9334275,469,934
-103,-6,-109.9732279,13.02703857421875,22.53841303,113.930794,470,664
-103,-4,-108.4554046,3.811065673828125,22.53841259,113.9334381,470,935
-104,-3,-108.7643486,4.200958251953125,22.53840612,113.9334474,471,936
-97,1,-99.53901891,16.16265869140625,22.53840246,113.9325183,472,841
-102,0,-105.0103,4.4068603515625,22.53839466,113.9334668,472,938
-105,-7,-112.7900975,13.488037109375,22.5383926,113.9308021,473,664
-98,1,-100.5390189,16.30889892578125,22.53839277,113.93252,473,841
-104,-3,-108.7643486,4.4881591796875,22.53838874,113.9334745,473,939
-101,-1,-104.5390189,15.98699951171875,22.53837302,113.9325211,475,841
